transaction_id,user_id,amount,category,merchant,timestamp,is_fraud
730,26,153.12,Shopping,"Wilson, Coffey and Johnson",2026-05-19 06:45:48,True
731,68,184.18,Bills,"Miller, Richardson and Maxwell",2026-05-24 13:57:44,True
732,2,342.96,Food,Martinez Inc,2026-04-18 12:13:02,False
733,4,784.46,Bills,"Bridges, Stone and Dixon",2026-03-14 22:38:08,False
734,61,393.75,Shopping,"Cook, Smith and Lee",2026-06-16 22:46:21,False
735,10,407.68,Entertainment,Jackson-Mcdonald,2026-03-02 21:24:21,False
736,11,312.8,Bills,Carpenter LLC,2026-03-11 00:32:38,True
737,21,109.44,Bills,Long LLC,2026-04-04 16:12:24,False
738,77,351.67,Food,"Swanson, Guerra and Nelson",2026-03-18 01:10:21,False
739,53,237.45,Entertainment,"Mitchell, Hendricks and Clark",2026-01-12 20:04:46,True
740,97,487.2,Shopping,Kane and Sons,2026-05-14 13:02:38,True
741,98,957.97,Entertainment,Boyle-Hines,2026-01-22 09:35:02,True
742,49,81.25,Entertainment,Hurst LLC,2026-05-14 00:45:11,False
743,10,186.79,Food,Wright-Ingram,2026-04-26 04:24:18,False
744,50,361.0,Food,Reynolds LLC,2026-04-17 10:12:26,True
745,39,781.29,Food,Lopez LLC,2026-01-08 03:38:55,False
746,92,143.58,Shopping,Mckenzie-Curtis,2026-04-13 00:42:10,False
747,31,321.8,Shopping,Valentine and Sons,2026-05-20 02:19:32,False
748,67,67.3,Shopping,"Gardner, Murray and Martin",2026-06-08 16:28:34,False
749,23,731.15,Food,Johnson Ltd,2026-05-12 08:07:03,True
750,93,651.8,Shopping,"Anderson, Schneider and Peterson",2026-03-12 10:59:24,False
751,42,895.34,Bills,Harvey-Sloan,2026-05-23 01:28:50,False
752,30,480.61,Bills,Dawson-Lewis,2026-01-21 12:17:17,True
753,47,970.93,Bills,Butler-Day,2026-02-17 14:17:50,True
754,26,900.09,Bills,"Kane, Farley and King",2026-04-19 04:28:09,True
755,91,431.15,Entertainment,"Dawson, Blackwell and Dunn",2026-04-16 18:19:33,True
756,73,536.83,Bills,Turner Group,2026-02-28 10:19:08,True
757,65,66.85,Shopping,"Castro, Wilson and Nelson",2026-02-20 18:41:58,False
758,48,834.72,Food,"Newman, David and Harris",2026-01-23 05:02:07,False
759,87,390.47,Entertainment,"Johnston, Smith and Miller",2026-01-17 08:16:48,False
760,81,581.0,Bills,Peters LLC,2026-06-06 13:38:18,False
761,84,83.46,Shopping,Hill-Fleming,2026-01-19 15:47:56,True
762,51,843.06,Bills,Douglas Ltd,2026-04-13 18:03:16,True
763,43,530.56,Bills,Wright Ltd,2026-05-01 01:06:30,True
764,35,617.22,Entertainment,Byrd and Sons,2026-03-19 04:20:55,True
765,63,92.54,Bills,Williams-Perez,2026-02-12 18:04:56,False
766,10,470.81,Food,"West, Bush and Martinez",2026-01-05 17:47:05,True
767,88,837.23,Entertainment,"Clark, Valdez and Blackwell",2026-06-13 19:45:47,False
768,25,564.82,Shopping,Bell LLC,2026-04-20 01:10:14,False
769,5,496.82,Shopping,Pineda-Johnson,2026-04-06 15:34:06,False
770,81,594.21,Food,Bartlett-Fuller,2026-01-22 23:34:47,False
771,33,265.64,Entertainment,Barker Inc,2026-05-19 23:47:09,True
772,2,70.91,Shopping,Carter and Sons,2026-03-15 17:24:29,True
773,23,276.52,Bills,Smith-Cohen,2026-06-06 23:55:50,True
774,91,715.16,Food,"Johnston, Deleon and Reynolds",2026-04-04 14:26:06,True
775,46,188.72,Food,"Duarte, Simmons and Case",2026-03-16 11:30:58,True
776,31,478.26,Bills,Lozano Group,2026-01-18 09:03:25,False
777,47,492.05,Bills,"Valenzuela, Carlson and Gutierrez",2026-04-01 06:40:43,True
778,67,463.33,Entertainment,Strong and Sons,2026-04-14 02:02:52,True
779,94,37.15,Shopping,Pearson-Donovan,2026-05-05 05:45:52,True
780,99,915.81,Food,Navarro-Reed,2026-06-06 12:46:19,True
781,18,739.49,Entertainment,"Gregory, Terry and Andrade",2026-04-05 15:27:14,False
782,67,76.13,Entertainment,Woodward LLC,2026-03-02 16:42:14,False
783,27,751.44,Bills,Newman Inc,2026-04-29 14:44:39,True
784,88,88.03,Food,Scott-Mitchell,2026-05-19 06:14:34,True
785,73,333.57,Food,Martinez Inc,2026-02-26 18:08:41,True
786,25,453.86,Food,Reyes-Lopez,2026-02-20 14:02:30,False
787,91,943.11,Entertainment,Young Ltd,2026-03-19 03:23:28,True
788,59,122.63,Entertainment,Turner-Long,2026-03-12 16:59:57,False
789,99,135.8,Entertainment,Perez PLC,2026-02-05 23:03:04,True
790,51,830.97,Entertainment,"Lopez, Bond and Gonzales",2026-04-01 00:27:10,False
791,98,844.32,Bills,Allen Inc,2026-06-17 20:58:45,True
792,35,327.81,Food,"Wright, Pugh and Montoya",2026-06-16 02:29:59,False
793,12,543.48,Food,Drake-Osborn,2026-05-17 13:44:48,False
794,2,933.13,Entertainment,"Hunt, Wilson and Moore",2026-06-04 19:31:38,True
795,91,932.75,Shopping,Chandler-Fleming,2026-01-24 17:56:04,False
796,47,95.72,Shopping,Ware LLC,2026-06-07 02:34:23,True
797,48,748.75,Shopping,Tran-Pierce,2026-01-18 05:56:55,False
798,61,702.68,Shopping,Jones Inc,2026-06-15 23:51:27,False
799,35,335.34,Bills,Valencia-Santana,2026-06-18 02:29:41,True
800,90,548.03,Shopping,Mckinney Ltd,2026-04-14 22:37:27,False
801,5,501.02,Entertainment,"Villarreal, Sharp and Moore",2026-05-07 03:57:54,False
802,86,496.82,Food,"Taylor, Ryan and Gallagher",2026-06-14 05:11:23,False
803,2,250.69,Food,"Gamble, Moody and Lang",2026-02-09 23:23:50,True
804,36,747.18,Shopping,Long and Sons,2026-05-23 10:21:12,False
805,26,47.09,Bills,Owens Inc,2026-03-29 17:07:08,True
806,11,204.87,Bills,Humphrey-King,2026-04-13 01:57:21,False
807,76,567.22,Shopping,"Meyers, Wolf and Evans",2026-01-10 07:54:44,False
808,98,249.49,Food,"Rubio, Sawyer and Coleman",2026-04-25 14:10:24,True
809,28,611.49,Entertainment,Sanchez Group,2026-06-13 16:15:13,True
810,96,556.06,Food,Grant-Watson,2026-03-21 17:57:00,False
811,87,702.23,Shopping,Smith-Harvey,2026-04-14 17:52:40,False
812,67,690.21,Entertainment,Wilson-Porter,2026-01-21 13:21:23,False
813,86,119.48,Bills,Jarvis Inc,2026-02-21 22:16:42,False
814,55,510.01,Entertainment,Collins LLC,2026-03-07 08:01:12,True
815,22,898.37,Bills,Jennings Group,2026-06-02 10:27:05,False
816,2,49.16,Entertainment,"Miller, Cole and Johnston",2026-01-24 04:27:16,False
817,70,69.39,Food,Miller PLC,2026-03-21 21:48:51,False
818,69,553.67,Shopping,Campbell and Sons,2026-03-10 17:41:14,True
819,26,781.14,Entertainment,Knight PLC,2026-05-03 09:07:39,False
820,30,412.53,Shopping,Stewart-Green,2026-06-19 02:53:06,True
821,41,2.92,Bills,Harris Ltd,2026-01-29 08:49:33,True
822,44,674.27,Shopping,Holmes-Schwartz,2026-01-16 21:29:45,False
823,26,869.74,Shopping,Smith-Hickman,2026-02-19 19:39:59,True
824,52,713.36,Food,Allen-Luna,2026-01-24 06:05:48,True
825,89,789.39,Bills,"Henry, Nash and Taylor",2026-05-20 05:10:30,True
826,42,648.19,Food,Powell-Warren,2026-01-29 08:31:10,True
827,28,136.03,Bills,Lopez LLC,2026-02-03 11:40:07,True
828,55,779.6,Food,Peterson Inc,2026-01-11 16:17:56,False
829,25,212.33,Food,Glover-Brown,2026-04-27 18:19:11,False
830,68,903.76,Entertainment,"Stanley, Flynn and Burgess",2026-01-31 23:04:29,False
831,72,552.45,Entertainment,Russell-Lewis,2026-06-03 23:21:25,False
832,5,557.56,Entertainment,Smith Group,2026-05-02 12:00:36,True
833,79,200.36,Shopping,"Hawkins, Gaines and Villa",2026-03-30 13:33:21,True
834,82,848.97,Entertainment,Petersen-Stark,2026-05-24 11:40:46,True
835,51,205.0,Shopping,"Farley, Chandler and Cross",2026-04-28 18:26:34,True
836,26,468.42,Entertainment,Gentry-Hawkins,2026-03-02 14:01:41,True
837,33,984.52,Bills,"White, Elliott and Kemp",2026-04-16 03:39:04,False
838,57,496.82,Bills,Bell-Sellers,2026-01-23 06:26:02,True
839,78,787.83,Food,Nelson-Douglas,2026-04-27 06:09:23,False
840,26,752.16,Food,Miller Inc,2026-01-11 06:01:59,False
841,1,93.71,Food,Gutierrez-Arnold,2026-04-24 07:15:36,True
842,83,193.97,Entertainment,"Lopez, Lopez and Hood",2026-01-25 05:47:01,True
843,99,566.36,Shopping,Li LLC,2026-03-21 14:07:28,True
844,66,669.65,Bills,Martinez-Riley,2026-01-06 14:45:53,False
845,47,247.42,Shopping,Anderson-King,2026-03-13 18:49:33,True
846,43,925.8,Entertainment,Ross-Nguyen,2026-04-11 17:14:31,True
847,7,875.77,Shopping,"Thornton, Howe and Wright",2026-01-29 20:27:06,False
848,74,495.66,Shopping,Singh Inc,2026-02-25 16:56:27,False
849,35,104.86,Entertainment,"Ramos, Fitzpatrick and James",2026-03-22 19:17:31,False
850,15,791.75,Bills,Garza Inc,2026-05-08 17:23:37,True
851,72,54.19,Bills,Baker Group,2026-05-29 21:35:56,True
852,89,557.05,Entertainment,"Bennett, Sims and Cortez",2026-03-07 00:24:14,False
853,66,794.43,Entertainment,"Mays, Mcmillan and Jordan",2026-04-20 09:29:51,False
854,58,423.95,Bills,Davenport Ltd,2026-01-02 04:45:25,True
855,55,382.17,Food,Davis-Thomas,2026-02-13 13:35:49,True
856,54,62.91,Entertainment,Maxwell Ltd,2026-04-17 21:52:23,False
857,17,948.32,Bills,Alvarez-Morris,2026-05-30 16:43:15,False
858,63,554.38,Shopping,Horton-Sutton,2026-04-08 07:53:44,True
859,41,39.28,Shopping,Long Group,2026-01-29 05:22:49,False
860,70,67.33,Shopping,Villa Ltd,2026-04-10 11:15:44,True
861,35,774.41,Entertainment,"Wilson, Paul and Ramirez",2026-01-04 01:20:30,True
862,15,255.15,Food,Owen and Sons,2026-01-08 14:50:21,True
863,75,976.89,Food,Holt-Morrow,2026-05-19 11:15:31,True
864,38,799.95,Entertainment,Russell PLC,2026-02-15 05:15:51,False
865,37,182.51,Entertainment,Joseph-Smith,2026-05-13 21:59:04,True
866,39,179.35,Shopping,Barrett Group,2026-06-02 15:51:43,True
867,89,960.22,Bills,"Johnson, Mcguire and Nash",2026-06-14 11:48:42,True
868,78,185.2,Shopping,"Murray, Franklin and Chavez",2026-02-12 01:55:09,True
869,31,462.39,Entertainment,Ramirez Inc,2026-03-26 05:45:48,True
870,17,172.62,Shopping,"Webb, Wise and Hodges",2026-05-28 06:27:38,True
871,95,139.43,Bills,Anderson-Williams,2026-02-03 10:28:01,True
872,15,338.82,Bills,Walter-Espinoza,2026-06-02 10:51:56,True
873,30,813.24,Entertainment,"Saunders, Dennis and Clark",2026-05-02 12:22:34,True
874,40,609.21,Shopping,Nguyen-Silva,2026-01-30 05:18:15,True
875,74,198.96,Bills,"Wilson, Kelley and Hopkins",2026-03-30 00:16:06,True
876,65,958.18,Food,Thomas Inc,2026-03-10 09:04:45,False
877,84,303.45,Shopping,"Harris, Bowen and Hancock",2026-03-11 22:26:22,False
878,48,802.94,Food,Williams PLC,2026-03-29 14:44:43,False
879,91,323.41,Food,"Sherman, Webb and Edwards",2026-03-29 17:40:04,False
880,81,482.55,Shopping,Ferguson-Wright,2026-01-23 13:19:42,False
881,19,115.97,Bills,Mccoy-Phillips,2026-03-11 19:05:50,False
882,14,496.58,Food,Nichols-Case,2026-01-01 03:31:14,False
883,76,280.74,Food,Fernandez-Jordan,2026-02-04 17:48:55,False
884,10,646.0,Shopping,Mueller-Allen,2026-06-11 07:37:23,True
885,79,185.49,Food,Lewis PLC,2026-02-12 03:01:38,False
886,17,914.97,Bills,Torres PLC,2026-02-26 17:00:39,True
887,82,833.18,Shopping,Mccarthy LLC,2026-04-30 14:53:42,True
888,12,706.78,Bills,Vincent Inc,2026-05-19 07:01:47,True
889,28,2.11,Shopping,Sosa PLC,2026-01-01 12:06:34,True
890,75,448.13,Bills,"Taylor, Dorsey and Williams",2026-06-02 00:12:56,False
891,92,906.61,Bills,Smith and Sons,2026-03-02 01:41:18,True
892,23,636.06,Bills,Murphy Group,2026-03-16 04:54:26,True
893,45,524.62,Bills,Lewis Inc,2026-05-26 05:44:20,False
894,30,577.23,Bills,Thomas-Parker,2026-03-31 00:45:53,True
895,42,946.03,Entertainment,Smith and Sons,2026-03-05 05:45:36,True
896,5,515.88,Entertainment,Mitchell-Olson,2026-01-12 03:57:15,False
897,85,175.45,Food,"Parker, Ramsey and Johnson",2026-01-21 14:50:15,False
898,99,496.82,Entertainment,"Leblanc, Jones and Smith",2026-01-16 13:25:04,True
899,89,269.62,Shopping,Anderson-Sanchez,2026-02-25 08:52:49,False
900,50,647.18,Food,Adams-Tate,2026-01-28 12:02:08,True
901,57,759.42,Entertainment,"Bryant, Brown and Christensen",2026-03-26 09:37:42,False
902,45,469.06,Food,"Gray, Schmidt and Taylor",2026-03-24 20:58:54,True
903,28,184.78,Entertainment,Colon PLC,2026-02-07 14:47:59,False
904,24,218.48,Food,Velasquez and Sons,2026-06-11 10:06:39,False
905,8,432.87,Bills,Tyler Ltd,2026-01-06 16:58:06,False
906,71,553.77,Food,Olson-Andrews,2026-02-03 05:43:27,False
907,97,807.44,Food,Davidson and Sons,2026-05-01 02:11:18,False
908,10,539.05,Shopping,Morris Group,2026-04-06 08:33:31,True
909,35,308.58,Shopping,"Moore, Cobb and Mcdowell",2026-04-12 17:03:59,False
910,19,84.24,Bills,Garrett and Sons,2026-06-14 19:37:33,True
911,20,834.59,Shopping,Johnson-Cannon,2026-01-23 03:01:41,True
912,8,763.34,Entertainment,Frost and Sons,2026-06-16 08:53:37,False
913,16,711.49,Entertainment,Parker-Fisher,2026-05-03 08:52:33,False
914,19,637.88,Entertainment,Scott LLC,2026-04-26 04:07:52,False
915,62,238.52,Food,Best-Burns,2026-01-14 15:26:35,True
916,30,502.23,Bills,"Combs, Williams and Daniels",2026-05-26 00:38:59,True
917,6,791.62,Bills,Reyes-Wright,2026-02-03 18:38:51,True
918,92,714.45,Shopping,Hall and Sons,2026-05-04 22:29:11,True
919,87,576.45,Food,"Lewis, Brooks and Grant",2026-04-09 04:02:59,True
920,85,712.81,Shopping,Moore-Contreras,2026-02-27 12:38:26,True
921,40,747.66,Food,"James, Moore and Lambert",2026-03-22 20:14:33,False
922,29,173.48,Shopping,"Cook, Hall and Welch",2026-03-27 04:13:58,True
923,28,721.33,Shopping,Garrett-Collins,2026-05-07 00:13:33,False
924,64,452.64,Entertainment,"Gomez, Smith and Washington",2026-05-08 14:18:55,False
925,94,504.79,Bills,Henderson-Brown,2026-03-09 17:41:59,False
926,50,800.91,Shopping,Burton-Olson,2026-01-22 21:24:33,True
927,91,101.31,Food,Shannon-Hernandez,2026-06-11 10:06:34,True
928,98,654.16,Bills,"Bailey, Wright and Anderson",2026-04-25 03:23:36,True
929,84,256.75,Entertainment,Daniels-Farrell,2026-01-08 21:24:08,False
930,86,336.3,Bills,White LLC,2026-05-14 16:03:05,True
931,14,203.52,Bills,"Hill, Ramirez and Rodriguez",2026-02-20 05:21:20,True
932,12,408.37,Shopping,Gray PLC,2026-01-02 14:57:22,True
933,17,325.91,Food,Floyd-Harmon,2026-05-21 21:53:37,True
934,43,985.61,Shopping,Lopez-Smith,2026-04-18 03:51:23,True
935,67,743.33,Food,Bird Group,2026-06-09 03:22:13,True
936,19,376.16,Bills,Lynch-Dixon,2026-02-05 03:09:46,False
937,27,200.04,Food,"Jones, Camacho and Long",2026-06-05 18:13:10,False
938,76,502.77,Shopping,Smith-Fisher,2026-01-30 18:46:19,True
939,38,67.0,Entertainment,Chavez Inc,2026-05-19 22:03:35,False
940,7,391.75,Shopping,"Dean, Deleon and Rose",2026-04-12 05:50:26,False
941,25,683.41,Shopping,Frey Group,2026-04-22 02:07:26,True
942,5,755.71,Entertainment,Rodriguez and Sons,2026-03-17 20:55:21,True
943,41,495.08,Shopping,Mack PLC,2026-03-14 15:51:05,True
944,91,254.25,Shopping,Franklin and Sons,2026-06-11 02:31:13,False
945,93,559.68,Food,Snyder Ltd,2026-05-20 22:52:26,True
946,36,869.8,Food,Burton and Sons,2026-01-20 06:14:22,True
947,41,372.87,Entertainment,Rodriguez PLC,2026-02-15 11:32:52,True
948,97,848.28,Entertainment,"Jenkins, Berry and Brown",2026-05-21 14:31:10,True
949,17,496.82,Food,"Bailey, Thomas and Pearson",2026-01-04 18:49:30,True
950,17,479.55,Shopping,Marshall-Lee,2026-04-21 02:33:40,True
951,65,430.48,Entertainment,Miller Group,2026-01-25 18:44:47,False
952,7,596.02,Bills,Delacruz and Sons,2026-05-20 09:26:16,True
953,97,482.08,Bills,Mcdonald PLC,2026-04-27 21:05:56,False
954,44,122.59,Shopping,Hill and Sons,2026-03-29 10:10:22,False
955,85,877.28,Food,"Francis, Jenkins and Gregory",2026-01-12 11:27:26,False
956,41,466.72,Shopping,Bell PLC,2026-01-01 15:19:55,False
957,6,345.46,Entertainment,"Roberts, Flores and Wright",2026-04-30 03:00:14,True
958,56,950.2,Shopping,"Brown, Fisher and Hopkins",2026-03-28 19:02:00,False
959,39,938.73,Bills,Smith Inc,2026-01-19 18:04:01,False
960,6,889.15,Entertainment,"Herrera, Anderson and Summers",2026-01-15 09:52:45,False
961,80,838.31,Bills,Burke LLC,2026-05-21 12:33:13,False
962,83,616.25,Entertainment,Bowen LLC,2026-02-24 13:32:35,True
963,59,275.38,Shopping,Hunt-Meyers,2026-03-15 17:33:38,True
964,67,1.58,Shopping,"Palmer, Nguyen and Green",2026-06-12 22:45:35,False
965,63,578.99,Shopping,Walker Inc,2026-01-02 06:36:43,False
966,18,355.09,Shopping,Duffy Inc,2026-01-27 22:22:29,True
967,16,653.97,Bills,Arroyo-Andrews,2026-01-27 06:02:14,True
968,3,45.97,Bills,Fitzgerald PLC,2026-01-07 09:59:33,True
969,83,902.1,Entertainment,Wilson Ltd,2026-06-10 04:26:54,True
970,51,5.75,Food,"Dominguez, Guzman and Perez",2026-02-05 05:19:07,True
971,72,240.83,Entertainment,Moreno and Sons,2026-05-02 16:47:34,True
972,64,71.94,Entertainment,Osborne-Petty,2026-04-19 06:23:54,True
973,80,970.47,Shopping,Wise-Smith,2026-05-13 08:21:12,False
974,66,376.41,Bills,Nichols-Garcia,2026-06-16 18:37:17,False
975,23,257.9,Bills,"Simmons, Dixon and Guzman",2026-05-19 23:38:09,True
976,83,484.23,Bills,Hopkins-Peterson,2026-06-04 10:59:32,False
977,37,82.94,Shopping,Campos LLC,2026-04-07 20:16:27,True
978,90,858.45,Food,"Price, Giles and Acevedo",2026-02-10 13:05:10,True
979,54,895.66,Food,"Terrell, Nicholson and Hancock",2026-03-05 22:32:04,False
980,60,748.16,Entertainment,Romero-Wallace,2026-02-18 03:06:57,False
981,24,496.82,Bills,Poole Inc,2026-05-28 10:24:13,True
982,65,902.25,Bills,Moses Ltd,2026-04-17 06:40:15,True
983,35,485.86,Entertainment,Duran-Robinson,2026-02-03 13:18:01,True
984,54,545.86,Food,"Burgess, Russell and Mullins",2026-05-21 13:54:46,False
985,56,653.03,Entertainment,"Holt, Robinson and Reed",2026-05-15 01:56:40,False
986,50,642.03,Food,Flores-Washington,2026-04-20 16:25:06,True
987,89,882.64,Bills,Henson Ltd,2026-01-10 01:03:52,False
988,21,264.27,Bills,"Smith, Estrada and Smith",2026-05-29 16:52:35,False
989,91,647.65,Food,Ross PLC,2026-02-16 14:01:13,True
990,64,747.89,Bills,Li Inc,2026-02-27 21:41:33,True
991,24,376.52,Bills,Allen-Hayes,2026-01-30 04:24:47,True
992,62,265.15,Shopping,"Neal, Robinson and Ross",2026-01-23 22:18:38,False
993,55,724.15,Food,Page LLC,2026-01-02 01:57:04,True
994,87,260.05,Shopping,Evans PLC,2026-01-22 16:12:13,True
995,40,405.08,Bills,Hall LLC,2026-02-08 16:00:57,False
996,67,736.49,Shopping,Harper-Garcia,2026-05-29 17:14:24,False
997,9,770.36,Bills,Garcia Inc,2026-03-23 08:57:55,True
998,29,246.93,Entertainment,Phillips-Meyer,2026-04-08 04:26:51,False
999,29,814.41,Entertainment,Campbell Group,2026-02-23 16:09:05,True
1000,52,557.46,Shopping,"Schneider, Moore and Oliver",2026-01-04 13:11:05,True
